'Elapsed time','chest_ecg','wrist_ppg','wrist_gyro_x','wrist_gyro_y','wrist_gyro_z','wrist_low_noise_accelerometer_x','wrist_low_noise_accelerometer_y','wrist_low_noise_accelerometer_z','wrist_wide_range_accelerometer_x','wrist_wide_range_accelerometer_y','wrist_wide_range_accelerometer_z','wrist_mag_x','wrist_mag_y','wrist_mag_z','sample_times_for_all_signals_apart_from_ecg'
'0:00.727',-35.983,1369.833,5.738,-5.126,-7.982,1.022,-0.925,9.251,0.85,-0.962,9.232,0.098,0.81,-0.446,46.724
'0:00.730',7.415,1370.457,5.679,-5.262,-8.593,1.023,-0.914,9.19,0.85,-0.915,9.164,0.1,0.815,-0.446,46.728
'0:00.734',-75.354,1371.011,5.667,-4.858,-8.937,0.998,-0.878,9.142,0.812,-0.906,9.076,0.104,0.815,-0.448,46.732
'0:00.738',-131.956,1371.419,5.596,-4.558,-9.586,0.999,-0.879,9.13,0.861,-0.869,9.028,0.104,0.815,-0.448,46.736
'0:00.742',-158.656,1371.562,5.528,-3.834,-10.073,1.023,-0.854,9.179,0.831,-0.897,9.076,0.098,0.819,-0.442,46.739
'0:00.746',-180.236,1371.325,5.424,-3.125,-10.403,1.06,-0.854,9.228,0.841,-0.877,9.086,0.097,0.813,-0.444,46.743
'0:00.750',-164.311,1370.677,5.285,-2.298,-10.95,1.121,-0.879,9.265,0.917,-0.925,9.195,0.093,0.815,-0.444,46.747
'0:00.754',-103.121,1369.722,5.076,-0.827,-11.351,1.145,-0.914,9.325,0.926,-0.876,9.244,0.091,0.815,-0.442,46.751
'0:00.758',-72.927,1368.673,5.141,0.136,-11.95,1.145,-0.901,9.398,0.955,-0.886,9.245,0.093,0.817,-0.448,46.755
'0:00.762',18.725,1367.749,4.885,0.86,-12.325,1.17,-0.877,9.447,0.983,-0.914,9.342,0.093,0.817,-0.448,46.759
'0:00.766',28.968,1367.15,4.894,2.218,-12.512,1.169,-0.888,9.471,0.993,-0.933,9.362,0.1,0.819,-0.442,46.763
'0:00.770',-18.458,1367.052,4.993,2.857,-12.662,1.157,-0.887,9.52,0.992,-0.893,9.401,0.091,0.817,-0.44,46.767
'0:00.773',-140.332,1367.547,5.116,3.359,-12.64,1.157,-0.863,9.52,0.983,-0.873,9.431,0.09,0.815,-0.446,46.771
'0:00.777',-230.916,1368.628,5.141,3.905,-12.816,1.146,-0.839,9.52,0.954,-0.882,9.44,0.097,0.817,-0.44,46.775
'0:00.781',-212.031,1370.21,5.304,3.876,-13.341,1.158,-0.791,9.497,0.925,-0.804,9.42,0.095,0.819,-0.442,46.779
'0:00.785',-188.851,1372.067,5.353,3.923,-13.359,1.134,-0.756,9.449,0.945,-0.805,9.382,0.093,0.817,-0.438,46.782
'0:00.789',-103.922,1373.907,5.264,3.905,-13.434,1.098,-0.695,9.437,0.955,-0.759,9.275,0.093,0.817,-0.438,46.786
'0:00.793',-106.882,1375.548,4.953,3.876,-13.303,1.123,-0.636,9.403,0.945,-0.7,9.324,0.09,0.819,-0.44,46.79
'0:00.797',-129.529,1376.953,4.897,3.942,-13.168,1.136,-0.624,9.415,0.936,-0.642,9.305,0.09,0.817,-0.438,46.794
'0:00.801',-130.889,1378.036,4.845,4.041,-13.015,1.16,-0.625,9.403,0.935,-0.612,9.344,0.091,0.819,-0.438,46.798
'0:00.805',-162.151,1378.563,4.793,3.811,-12.887,1.184,-0.638,9.391,0.936,-0.641,9.334,0.088,0.817,-0.438,46.802
'0:00.809',-155.696,1378.273,4.562,4.097,-12.595,1.221,-0.651,9.392,1.003,-0.653,9.296,0.088,0.819,-0.44,46.806
'0:00.813',-86.397,1377.12,4.497,4.29,-12.243,1.245,-0.699,9.379,1.042,-0.693,9.257,0.088,0.819,-0.44,46.81
'0:00.816',-58.096,1375.35,4.242,4.125,-11.992,1.258,-0.665,9.307,1.09,-0.683,9.297,0.091,0.822,-0.436,46.814
'0:00.820',-77.514,1373.388,3.891,3.895,-11.444,1.246,-0.641,9.271,1.081,-0.665,9.239,0.088,0.813,-0.44,46.818
'0:00.824',-146.787,1371.624,3.983,3.153,-11.141,1.221,-0.666,9.186,1.034,-0.696,9.091,0.095,0.817,-0.432,46.821
'0:00.828',-147.88,1370.234,3.762,2.735,-10.732,1.209,-0.631,9.15,0.976,-0.666,9.061,0.1,0.819,-0.419,46.825
'0:00.832',-110.403,1369.237,3.989,2.594,-10.429,1.209,-0.631,9.15,0.995,-0.656,9.101,0.091,0.824,-0.432,46.829
'0:00.836',-69.432,1368.673,3.792,2.138,-10.17,1.222,-0.619,9.174,1.015,-0.677,9.032,0.091,0.817,-0.434,46.833
'0:00.840',-0.4,1368.621,3.608,1.936,-9.844,1.271,-0.608,9.175,1.043,-0.628,9.072,0.091,0.817,-0.434,46.837
'0:00.844',47.32,1369.025,3.411,1.673,-9.297,1.308,-0.596,9.224,1.091,-0.638,9.132,0.095,0.819,-0.432,46.841
'0:00.848',29.261,1369.614,3.398,1.762,-8.791,1.344,-0.608,9.261,1.158,-0.658,9.152,0.086,0.824,-0.436,46.845
'0:00.852',-88.024,1370.028,3.189,1.743,-8.312,1.368,-0.655,9.321,1.158,-0.657,9.221,0.09,0.821,-0.43,46.849
'0:00.855',-105.015,1370.077,3.235,1.959,-7.746,1.404,-0.727,9.356,1.235,-0.678,9.183,0.086,0.815,-0.432,46.853
'0:00.859',-105.015,1369.826,3.389,1.837,-7.15,1.453,-0.728,9.381,1.206,-0.717,9.182,0.093,0.819,-0.432,46.857
'0:00.863',-115.258,1369.446,3.401,1.527,-6.79,1.416,-0.763,9.38,1.244,-0.744,9.29,0.093,0.819,-0.43,46.861
'0:00.867',-75.621,1369.098,3.318,0.912,-6.397,1.379,-0.763,9.38,1.234,-0.783,9.27,0.091,0.821,-0.43,46.864
'0:00.871',-35.983,1368.959,3.574,0.926,-5.756,1.355,-0.738,9.392,1.177,-0.734,9.25,0.084,0.828,-0.434,46.868
'0:00.875',-31.128,1369.164,3.577,0.489,-5.52,1.318,-0.725,9.392,1.147,-0.713,9.298,0.09,0.819,-0.434,46.872
'0:00.879',-79.675,1369.687,3.703,0.122,-4.991,1.294,-0.7,9.404,1.128,-0.752,9.297,0.091,0.817,-0.432,46.876
'0:00.883',-130.622,1370.321,3.792,-0.404,-4.665,1.306,-0.712,9.416,1.129,-0.753,9.239,0.086,0.822,-0.432,46.88
'0:00.887',-164.845,1370.886,3.817,-1.052,-4.287,1.318,-0.724,9.416,1.148,-0.733,9.269,0.091,0.819,-0.434,46.884
'0:00.891',-140.065,1371.346,3.999,-1.433,-4.223,1.33,-0.748,9.44,1.185,-0.732,9.367,0.091,0.819,-0.434,46.888
'0:00.895',-107.709,1371.739,4.316,-1.959,-3.897,1.33,-0.748,9.464,1.147,-0.761,9.356,0.084,0.821,-0.432,46.892
'0:00.898',-68.072,1371.987,4.528,-1.931,-3.579,1.33,-0.76,9.452,1.166,-0.78,9.395,0.084,0.819,-0.43,46.896
'0:00.902',-93.145,1371.942,4.571,-1.983,-3.211,1.342,-0.785,9.439,1.185,-0.82,9.347,0.088,0.817,-0.427,46.9
'0:00.906',-155.962,1371.537,4.587,-2.237,-2.975,1.379,-0.798,9.403,1.224,-0.84,9.318,0.086,0.813,-0.436,46.904
'0:00.910',-183.463,1370.788,4.71,-2.786,-2.942,1.354,-0.799,9.318,1.225,-0.863,9.181,0.09,0.822,-0.427,46.907
'0:00.914',-142.759,1369.781,4.984,-3.284,-2.661,1.342,-0.775,9.306,1.186,-0.851,9.229,0.09,0.824,-0.425,46.911
'0:00.918',-106.616,1368.767,4.762,-3.67,-2.807,1.293,-0.761,9.33,1.138,-0.773,9.209,0.079,0.824,-0.425,46.915
'0:00.922',-94.772,1368.084,5.067,-3.486,-2.814,1.306,-0.749,9.355,1.167,-0.792,9.239,0.088,0.819,-0.427,46.919
'0:00.926',-89.918,1367.924,4.836,-3.557,-3.024,1.318,-0.738,9.343,1.167,-0.772,9.278,0.088,0.822,-0.432,46.923
'0:00.930',-87.49,1368.178,4.802,-3.858,-2.975,1.282,-0.69,9.295,1.148,-0.726,9.161,0.083,0.821,-0.434,46.927
'0:00.934',-33.556,1368.561,4.879,-4.365,-2.998,1.21,-0.617,9.259,1.081,-0.686,9.131,0.086,0.821,-0.419,46.931
'0:00.938',-42.198,1368.837,4.497,-4.417,-2.698,1.124,-0.555,9.222,0.995,-0.598,9.111,0.091,0.822,-0.43,46.935
'0:00.941',-86.957,1368.938,4.202,-4.633,-2.601,1.076,-0.505,9.271,0.918,-0.5,9.091,0.091,0.822,-0.43,46.939
'0:00.945',-66.445,1368.854,4.291,-4.294,-2.544,1.052,-0.504,9.307,0.908,-0.527,9.178,0.088,0.821,-0.423,46.943
'0:00.949',33.823,1368.596,3.946,-4.031,-2.417,1.064,-0.515,9.355,0.889,-0.507,9.188,0.081,0.821,-0.423,46.946
'0:00.953',218.246,1368.216,3.798,-4.102,-2.769,1.027,-0.49,9.368,0.85,-0.526,9.187,0.086,0.821,-0.421,46.95
'0:00.957',326.062,1367.732,3.417,-4.285,-2.792,1.027,-0.442,9.368,0.821,-0.516,9.187,0.084,0.819,-0.432,46.954
'0:00.961',425.556,1367.126,2.866,-4.576,-2.777,0.979,-0.417,9.38,0.811,-0.514,9.255,0.095,0.824,-0.421,46.958
'0:00.965',425.289,1366.439,2.727,-4.384,-2.484,0.979,-0.428,9.404,0.811,-0.474,9.333,0.084,0.824,-0.421,46.962
'0:00.969',338.199,1365.819,2.339,-3.9,-2.623,0.978,-0.464,9.428,0.83,-0.434,9.383,0.084,0.824,-0.421,46.966
'0:00.973',282.13,1365.348,2.186,-2.89,-2.589,1.014,-0.524,9.488,0.839,-0.463,9.422,0.083,0.822,-0.427,46.97
'0:00.977',254.363,1365.042,2.044,-2.255,-2.84,1.038,-0.572,9.511,0.897,-0.572,9.383,0.086,0.821,-0.423,46.974
'0:00.980',185.064,1364.937,2.158,-1.583,-2.975,1.074,-0.681,9.51,0.896,-0.6,9.422,0.084,0.822,-0.421,46.978
'0:00.984',134.943,1365.056,2.269,-0.954,-3.309,1.086,-0.729,9.533,0.887,-0.698,9.382,0.084,0.817,-0.43,46.982
'0:00.988',125.234,1365.265,2.238,-0.23,-3.286,1.048,-0.8,9.532,0.829,-0.784,9.38,0.079,0.821,-0.419,46.986
'0:00.992',67.272,1365.31,2.139,0.24,-3.448,1.035,-0.848,9.519,0.886,-0.811,9.527,0.079,0.821,-0.419,46.989
'0:00.996',13.604,1365.07,2.761,0.315,-3.98,1.047,-0.861,9.47,0.935,-0.882,9.41,0.086,0.813,-0.421,46.993
'0:01.000',-34.383,1364.7,3.007,0.517,-4.587,1.071,-0.934,9.469,0.896,-0.921,9.399,0.086,0.828,-0.423,46.997
'0:01.004',-72.126,1364.515,3.34,0.094,-4.819,1.071,-0.971,9.408,0.887,-0.913,9.302,0.081,0.826,-0.419,47.001
'0:01.008',-57.562,1364.791,3.374,-0.667,-5.407,1.083,-0.937,9.324,0.907,-0.963,9.214,0.081,0.817,-0.423,47.005
'0:01.012',-54.335,1365.655,3.18,-1.278,-5.778,1.072,-0.879,9.216,0.879,-0.955,9.106,0.083,0.822,-0.421,47.009
'0:01.016',-70.766,1367.045,3.029,-1.63,-5.82,1.073,-0.807,9.193,0.937,-0.84,9.079,0.084,0.826,-0.425,47.013
'0:01.020',-109.87,1368.68,2.93,-1.48,-5.988,1.085,-0.758,9.255,0.918,-0.83,9.108,0.084,0.826,-0.425,47.017
'0:01.023',-83.436,1370.15,2.857,-0.987,-6.314,1.196,-0.747,9.353,0.965,-0.77,9.197,0.086,0.821,-0.421,47.021
'0:01.027',-46.226,1371.151,2.817,-0.155,-6.756,1.306,-0.747,9.5,1.051,-0.751,9.267,0.086,0.831,-0.417,47.025
'0:01.031',-46.519,1371.642,2.592,0.677,-7.12,1.379,-0.77,9.646,1.185,-0.77,9.425,0.079,0.815,-0.423,47.029
'0:01.035',-24.407,1371.827,2.192,1.25,-7.349,1.391,-0.792,9.742,1.183,-0.767,9.591,0.081,0.819,-0.421,47.032
'0:01.039',-40.571,1371.924,1.995,1.494,-7.349,1.354,-0.766,9.779,1.164,-0.804,9.649,0.084,0.824,-0.421,47.036
'0:01.043',-45.426,1371.962,1.656,0.963,-7.06,1.27,-0.645,9.743,1.155,-0.737,9.601,0.084,0.824,-0.421,47.04
'0:01.047',-44.092,1371.82,1.176,0.197,-6.64,1.173,-0.536,9.683,1.097,-0.649,9.571,0.077,0.822,-0.419,47.044
'0:01.051',-18.192,1371.405,0.603,-0.174,-6.164,1.101,-0.427,9.648,0.944,-0.512,9.501,0.077,0.822,-0.421,47.048
'0:01.055',2.294,1370.684,0.422,-0.63,-5.958,1.089,-0.378,9.649,0.925,-0.453,9.492,0.081,0.822,-0.417,47.052
'0:01.059',-8.216,1369.642,-0.043,-0.912,-6.116,1.175,-0.38,9.638,0.963,-0.434,9.551,0.084,0.819,-0.423,47.056
'0:01.063',-8.216,1368.373,-0.459,-1.024,-6.337,1.272,-0.418,9.663,1.079,-0.465,9.504,0.081,0.821,-0.417,47.06
'0:01.066',-8.776,1367.185,-0.668,-0.545,-6.153,1.382,-0.468,9.688,1.156,-0.457,9.515,0.081,0.821,-0.419,47.064
'0:01.070',-4.188,1366.491,-1.253,-0.07,-6.074,1.455,-0.542,9.711,1.251,-0.535,9.575,0.081,0.821,-0.419,47.068
'0:01.074',14.697,1366.565,-1.761,0.865,-6.003,1.466,-0.59,9.723,1.251,-0.574,9.584,0.079,0.819,-0.415,47.071
'0:01.078',-7.949,1367.39,-2.398,1.292,-5.49,1.405,-0.613,9.697,1.251,-0.584,9.564,0.077,0.822,-0.421,47.075
'0:01.082',-34.916,1368.729,-2.786,1.363,-5.1,1.319,-0.624,9.635,1.165,-0.661,9.504,0.079,0.819,-0.423,47.079
'0:01.086',-51.641,1370.297,-3.174,1.02,-4.673,1.233,-0.636,9.549,1.088,-0.67,9.493,0.077,0.817,-0.421,47.083
'0:01.090',-68.605,1371.921,-3.435,1.076,-4.332,1.159,-0.683,9.523,0.993,-0.699,9.413,0.079,0.821,-0.421,47.087
'0:01.094',-38.144,1373.517,-3.592,1.189,-4.01,1.11,-0.73,9.51,0.944,-0.688,9.451,0.079,0.822,-0.421,47.091
'0:01.098',2.294,1374.911,-3.743,1.142,-4.021,1.097,-0.766,9.497,0.916,-0.736,9.411,0.079,0.822,-0.421,47.095
'0:01.102',41.105,1375.803,-3.42,1.283,-4.043,1.109,-0.801,9.545,0.944,-0.785,9.421,0.079,0.828,-0.415,47.099
'0:01.105',59.723,1375.946,-3.454,1.541,-3.983,1.121,-0.849,9.556,0.925,-0.873,9.4,0.079,0.824,-0.419,47.103
'0:01.109',61.323,1375.374,-3.374,2.002,-3.47,1.12,-0.885,9.58,0.934,-0.93,9.439,0.079,0.817,-0.425,47.107
'0:01.113',60.523,1374.409,-3.207,2.377,-3.2,1.095,-0.932,9.578,0.886,-0.919,9.458,0.083,0.819,-0.421,47.111
'0:01.117',53.508,1373.506,-2.906,2.594,-3.088,1.071,-0.921,9.542,0.886,-0.918,9.507,0.077,0.826,-0.421,47.114
'0:01.121',44.625,1372.997,-2.515,2.575,-2.694,1.022,-0.909,9.457,0.848,-0.89,9.467,0.077,0.826,-0.421,47.118
'0:01.125',45.159,1373.022,-2.253,2.002,-2.458,1.011,-0.874,9.372,0.858,-0.931,9.34,0.081,0.822,-0.427,47.122
'0:01.129',74.26,1373.607,-2.115,1.226,-2.203,1.023,-0.84,9.301,0.85,-0.856,9.214,0.081,0.821,-0.432,47.126
'0:01.133',133.316,1374.715,-1.631,1.132,-2.35,1.109,-0.83,9.29,0.859,-0.836,9.224,0.086,0.819,-0.421,47.13
'0:01.137',159.723,1376.252,-1.533,0.883,-2.47,1.195,-0.796,9.28,0.937,-0.81,9.157,0.081,0.819,-0.419,47.134
'0:01.141',127.101,1378.019,-1.259,0.695,-2.751,1.294,-0.751,9.233,0.985,-0.84,9.148,0.083,0.822,-0.423,47.138
'0:01.145',133.316,1379.678,-1.496,0.357,-3.204,1.356,-0.705,9.211,1.1,-0.744,9.16,0.081,0.817,-0.423,47.142
'0:01.148',172.127,1380.873,-1.613,0.357,-3.309,1.356,-0.62,9.249,1.139,-0.697,9.122,0.081,0.817,-0.423,47.146
'0:01.152',175.381,1381.445,-1.949,0.616,-3.29,1.394,-0.548,9.323,1.206,-0.581,9.173,0.077,0.821,-0.423,47.15
'0:01.156',172.687,1381.497,-2.158,1.095,-3.077,1.443,-0.536,9.36,1.235,-0.58,9.222,0.077,0.815,-0.425,47.154
'0:01.160',193.439,1381.302,-2.253,1.64,-2.717,1.529,-0.525,9.422,1.273,-0.571,9.253,0.091,0.822,-0.411,47.157
'0:01.164',183.196,1381.079,-2.426,2.016,-2.964,1.553,-0.524,9.471,1.349,-0.532,9.322,0.079,0.824,-0.425,47.161
'0:01.168',219.046,1380.831,-2.912,2.673,-2.428,1.528,-0.547,9.507,1.369,-0.533,9.293,0.077,0.817,-0.427,47.165
'0:01.172',251.135,1380.396,-3.3,3.331,-2.305,1.504,-0.582,9.53,1.311,-0.579,9.37,0.077,0.817,-0.427,47.169
'0:01.176',248.441,1379.608,-3.651,5.074,-1.124,1.454,-0.628,9.577,1.271,-0.654,9.447,0.081,0.817,-0.425,47.173
'0:01.180',242.759,1378.402,-3.561,5.934,-0.555,1.404,-0.685,9.672,1.232,-0.672,9.505,0.083,0.819,-0.421,47.177
'0:01.184',251.668,1376.838,-3.404,6.362,-0.011,1.354,-0.743,9.743,1.174,-0.698,9.631,0.084,0.817,-0.427,47.181
'0:01.188',236.571,1375.088,-3.238,6.315,0.57,1.305,-0.815,9.717,1.173,-0.746,9.65,0.081,0.822,-0.425,47.185
'0:01.191',233.61,1373.433,-3.207,5.887,1.177,1.28,-0.839,9.667,1.116,-0.862,9.638,0.083,0.821,-0.421,47.189
'0:01.195',230.089,1372.151,-2.832,5.328,1.87,1.256,-0.852,9.582,1.126,-0.883,9.56,0.083,0.817,-0.427,47.193
'0:01.199',224.968,1371.381,-2.567,4.675,2.597,1.219,-0.853,9.473,1.041,-0.913,9.402,0.083,0.817,-0.427,47.196
'0:01.203',219.846,1371.022,-2.416,3.806,3.253,1.182,-0.879,9.363,0.974,-0.895,9.274,0.083,0.821,-0.43,47.2
'0:01.207',189.918,1370.847,-2.207,3.129,3.609,1.133,-0.891,9.277,0.956,-0.886,9.215,0.084,0.817,-0.425,47.204
'0:01.211',169.966,1370.628,-1.792,2.49,4.426,1.121,-0.879,9.253,0.879,-0.886,9.175,0.081,0.821,-0.427,47.208
'0:01.215',164.045,1370.3,-1.533,2.049,4.429,1.157,-0.904,9.265,0.937,-0.897,9.156,0.088,0.819,-0.432,47.212
'0:01.219',157.856,1369.976,-1.305,1.377,4.433,1.219,-0.881,9.279,1.042,-0.908,9.178,0.086,0.826,-0.423,47.216
'0:01.223',123.073,1369.833,-1.111,1.142,4.279,1.244,-0.857,9.279,1.081,-0.871,9.11,0.086,0.826,-0.423,47.22
'0:01.227',80.742,1370.004,-1.518,0.771,4.692,1.269,-0.799,9.208,1.072,-0.822,9.149,0.086,0.821,-0.427,47.224
'0:01.230',59.723,1370.537,-1.693,0.24,4.857,1.221,-0.739,9.148,0.995,-0.774,9.051,0.084,0.819,-0.423,47.228
'0:01.234',95.306,1371.377,-1.724,-0.075,5.707,1.148,-0.677,9.148,0.986,-0.715,9.041,0.088,0.821,-0.434,47.232
'0:01.238',116.858,1372.342,-1.927,0.023,6.4,1.124,-0.616,9.209,0.899,-0.636,9.041,0.088,0.815,-0.423,47.236
'0:01.242',87.49,1373.255,-1.958,0.329,6.397,1.124,-0.602,9.318,0.918,-0.636,9.08,0.084,0.819,-0.425,47.239
'0:01.246',84.796,1374.008,-1.887,0.874,6.771,1.173,-0.589,9.428,0.984,-0.594,9.286,0.086,0.821,-0.423,47.243
'0:01.250',94.479,1374.559,-1.884,1.085,6.738,1.197,-0.588,9.501,0.944,-0.63,9.422,0.086,0.821,-0.423,47.247
'0:01.254',62.15,1374.876,-2.558,1.344,7.33,1.222,-0.6,9.526,1.012,-0.621,9.414,0.088,0.817,-0.425,47.251
'0:01.258',52.708,1374.9,-2.875,1.344,7.843,1.258,-0.588,9.538,1.05,-0.602,9.444,0.09,0.819,-0.425,47.255
'0:01.262',40.571,1374.587,-3.324,1.508,8.263,1.282,-0.66,9.586,1.05,-0.631,9.473,0.083,0.819,-0.427,47.259
'0:01.266',36.25,1373.928,-3.922,1.461,8.859,1.294,-0.72,9.609,1.127,-0.691,9.454,0.084,0.817,-0.43,47.263
'0:01.270',29.261,1372.949,-4.214,1.193,9.174,1.269,-0.721,9.536,1.089,-0.739,9.404,0.088,0.815,-0.427,47.267
'0:01.273',28.434,1371.729,-5.245,0.944,9.642,1.209,-0.66,9.5,1.079,-0.691,9.385,0.09,0.821,-0.43,47.271
'0:01.277',19.285,1370.509,-6.227,0.677,9.998,1.198,-0.563,9.526,1.069,-0.661,9.434,0.09,0.821,-0.43,47.275
'0:01.281',8.749,1369.628,-6.858,0.226,10.384,1.198,-0.526,9.599,1.069,-0.602,9.464,0.091,0.819,-0.43,47.279
'0:01.285',20.886,1369.335,-7.622,-0.366,10.654,1.247,-0.502,9.673,0.973,-0.503,9.502,0.091,0.817,-0.438,47.282
'0:01.289',12.537,1369.683,-8.548,-0.409,10.852,1.272,-0.49,9.698,1.021,-0.513,9.522,0.086,0.815,-0.434,47.286
'0:01.293',11.47,1370.579,-9.952,-0.038,11.103,1.32,-0.514,9.722,1.049,-0.493,9.572,0.107,0.817,-0.421,47.29
'0:01.297',2.827,1371.886,-11.134,0.982,11.508,1.357,-0.539,9.759,1.174,-0.533,9.622,0.095,0.817,-0.434,47.294
'0:01.301',24.14,1373.538,-12.211,2.359,11.662,1.405,-0.598,9.867,1.183,-0.561,9.681,0.095,0.817,-0.434,47.298
'0:01.305',4.721,1375.486,-12.944,4.111,11.924,1.392,-0.668,9.938,1.202,-0.618,9.759,0.093,0.813,-0.432,47.302
'0:01.309',-1.76,1377.583,-13.756,6.085,11.973,1.343,-0.691,9.949,1.182,-0.626,9.836,0.093,0.815,-0.44,47.306
'0:01.313',12.003,1379.566,-14.452,7.63,12.164,1.281,-0.737,9.96,1.095,-0.732,9.795,0.095,0.817,-0.44,47.31
'0:01.316',0.934,1381.169,-15.265,8.495,12.486,1.17,-0.796,9.872,0.961,-0.78,9.724,0.097,0.817,-0.44,47.314
'0:01.320',22.513,1382.225,-16.019,8.786,12.602,1.011,-0.806,9.785,0.884,-0.846,9.722,0.097,0.821,-0.44,47.318
'0:01.324',35.983,1382.696,-16.499,8.138,12.973,0.888,-0.842,9.638,0.732,-0.866,9.553,0.105,0.812,-0.442,47.321
'0:01.328',30.062,1382.65,-16.936,7.165,13.164,0.753,-0.866,9.526,0.684,-0.857,9.474,0.105,0.812,-0.442,47.325
'0:01.332',-32.756,1382.25,-17.315,6.587,13.378,0.728,-0.913,9.513,0.55,-0.925,9.394,0.098,0.813,-0.444,47.329
'0:01.336',-41.665,1381.675,-17.62,6.522,13.108,0.764,-0.986,9.512,0.54,-0.944,9.403,0.102,0.819,-0.446,47.333
'0:01.340',-9.843,1381.033,-17.607,6.451,12.88,0.85,-1.023,9.549,0.617,-1.004,9.375,0.104,0.817,-0.448,47.337
'0:01.344',28.701,1380.281,-17.734,6.108,12.67,0.959,-1.062,9.55,0.752,-1.074,9.396,0.098,0.812,-0.444,47.341
'0:01.348',39.771,1379.291,-18.303,6.362,12.46,1.057,-1.125,9.526,0.819,-1.133,9.387,0.105,0.817,-0.446,47.345
'0:01.352',62.417,1377.998,-18.629,6.771,12.291,1.094,-1.091,9.467,0.867,-1.095,9.378,0.105,0.817,-0.446,47.349
'0:01.355',72.126,1376.524,-20.024,7.208,12.632,1.058,-1.019,9.407,0.877,-1.077,9.349,0.102,0.81,-0.453,47.353
'0:01.359',72.66,1375.172,-20.402,8.345,13.453,1.046,-0.946,9.444,0.878,-1,9.32,0.107,0.813,-0.45,47.357
'0:01.363',64.017,1374.255,-20.178,9.768,13.52,1.01,-0.908,9.517,0.867,-0.929,9.428,0.111,0.813,-0.461,47.361
'0:01.367',42.465,1374.019,-19.993,10.595,13.52,1.034,-0.907,9.602,0.896,-0.939,9.448,0.111,0.806,-0.457,47.364
'0:01.371',46.786,1374.597,-19.46,11.328,13.532,1.047,-0.906,9.639,0.857,-0.947,9.496,0.112,0.806,-0.463,47.368
'0:01.375',53.775,1375.994,-19.35,11.422,13.483,1.01,-0.93,9.614,0.828,-0.927,9.506,0.109,0.81,-0.459,47.372
'0:01.379',39.237,1378.099,-18.558,11.53,13.547,0.96,-0.99,9.563,0.799,-0.995,9.475,0.109,0.81,-0.459,47.376
'0:01.383',33.289,1380.664,-18.143,11.032,13.73,0.898,-1.038,9.465,0.78,-1.064,9.426,0.111,0.813,-0.465,47.38
'0:01.387',43.265,1383.354,-17.503,10.21,13.79,0.825,-1.063,9.33,0.723,-1.065,9.337,0.112,0.806,-0.467,47.384
'0:01.391',44.359,1385.916,-16.487,9.205,13.374,0.763,-1.088,9.22,0.638,-1.086,9.169,0.114,0.801,-0.471,47.388
'0:01.395',51.614,1388.257,-15.788,8.176,13.131,0.739,-1.113,9.134,0.581,-1.086,9.11,0.116,0.812,-0.463,47.392
'0:01.398',39.504,1390.383,-15.102,7.344,12.883,0.738,-1.174,9.085,0.563,-1.156,8.972,0.116,0.812,-0.463,47.396
'0:01.402',35.45,1392.282,-14.083,6.55,12.355,0.774,-1.236,9.036,0.573,-1.156,8.962,0.116,0.812,-0.463,47.4
'0:01.406',43.799,1393.941,-13.23,5.798,11.553,0.859,-1.287,9,0.65,-1.237,8.875,0.116,0.803,-0.467,47.404
'0:01.410',58.096,1395.352,-12.436,4.868,11.013,0.945,-1.325,8.964,0.727,-1.307,8.857,0.125,0.803,-0.471,47.407
'0:01.414',33.556,1396.475,-12.162,4.544,10.399,0.993,-1.351,8.928,0.766,-1.347,8.828,0.121,0.803,-0.478,47.411
'0:01.418',40.838,1397.269,-11.386,4.393,9.897,1.018,-1.376,8.928,0.833,-1.377,8.838,0.119,0.803,-0.473,47.415
'0:01.422',37.343,1397.687,-10.629,4.309,9.44,1.018,-1.387,8.952,0.853,-1.379,8.77,0.119,0.803,-0.48,47.419
'0:01.426',43.532,1397.698,-9.869,4.619,8.96,1.079,-1.4,8.989,0.91,-1.407,8.859,0.13,0.805,-0.463,47.423
'0:01.430',40.571,1397.391,-8.973,5.38,8.18,1.127,-1.448,9.061,0.909,-1.454,8.917,0.13,0.805,-0.463,47.427
'0:01.434',94.479,1396.973,-8.228,5.511,7.397,1.176,-1.471,9.158,0.967,-1.474,8.957,0.119,0.799,-0.478,47.431
'0:01.438',162.418,1396.635,-7.295,5.803,6.809,1.163,-1.506,9.194,0.976,-1.511,9.035,0.121,0.798,-0.482,47.435
'0:01.441',192.346,1396.412,-6.39,5.573,6.168,1.065,-1.479,9.217,0.937,-1.501,9.044,0.123,0.808,-0.48,47.439
'0:01.445',127.928,1396.175,-5.799,4.91,5.966,0.931,-1.403,9.265,0.811,-1.478,9.12,0.125,0.803,-0.478,47.443
'0:01.449',53.775,1395.736,-5.153,4.666,5.883,0.821,-1.364,9.301,0.753,-1.467,9.158,0.126,0.801,-0.48,47.446
'0:01.453',-6.348,1394.941,-4.063,4.52,6.052,0.724,-1.325,9.348,0.609,-1.386,9.196,0.13,0.805,-0.484,47.45
'0:01.457',-27.901,1393.763,-2.813,3.688,5.793,0.663,-1.287,9.348,0.513,-1.337,9.126,0.13,0.805,-0.484,47.454
'0:01.461',-7.149,1392.254,-2.259,2.941,5.733,0.651,-1.239,9.337,0.494,-1.258,9.156,0.123,0.803,-0.482,47.458
